2026-07-02 19:46:21,192 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from 中间连接件A2-1
2026-07-02 19:46:21,228 INFO  ExportHelperExtension.cs: 1136 - Found 40 in 中间连接件A2-1
2026-07-02 19:46:21,231 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in 中间连接件A2-1
2026-07-02 19:46:21,231 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from 总装.SLDASM
2026-07-02 19:46:21,231 INFO  ExportHelperExtension.cs: 1136 - Found 49 in 总装.SLDASM
2026-07-02 19:46:21,231 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in 总装.SLDASM
2026-07-02 19:46:21,233 INFO  ExportHelperExtension.cs: 1148 - Proceeding through assembly components
2026-07-02 19:46:21,233 INFO  ExportHelperExtension.cs: 1160 - 6 components to check
2026-07-02 19:46:21,233 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from 右船体-1
2026-07-02 19:46:21,233 INFO  ExportHelperExtension.cs: 1136 - Found 39 in 右船体-1
2026-07-02 19:46:21,233 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in 右船体-1
2026-07-02 19:46:21,233 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from 中间连接件A-1
2026-07-02 19:46:21,233 INFO  ExportHelperExtension.cs: 1136 - Found 40 in 中间连接件A-1
2026-07-02 19:46:21,233 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in 中间连接件A-1
2026-07-02 19:46:21,233 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from 左船体-1
2026-07-02 19:46:21,233 INFO  ExportHelperExtension.cs: 1136 - Found 39 in 左船体-1
2026-07-02 19:46:21,233 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in 左船体-1
2026-07-02 19:46:21,233 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from 激光雷达连接件-1
2026-07-02 19:46:21,233 INFO  ExportHelperExtension.cs: 1136 - Found 36 in 激光雷达连接件-1
2026-07-02 19:46:21,233 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in 激光雷达连接件-1
2026-07-02 19:46:21,233 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from x2激光雷达-1
2026-07-02 19:46:21,233 INFO  ExportHelperExtension.cs: 1136 - Found 23 in x2激光雷达-1
2026-07-02 19:46:21,233 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in x2激光雷达-1
2026-07-02 19:46:21,233 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from 中间连接件A2-1
2026-07-02 19:46:21,233 INFO  ExportHelperExtension.cs: 1136 - Found 40 in 中间连接件A2-1
2026-07-02 19:46:21,241 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in 中间连接件A2-1
2026-07-02 19:46:21,294 INFO  ExportPropertyManager.cs: 1142 - AfterClose called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2026-07-02 19:50:53,386 INFO  SwAddin.cs: 294 - Assembly export called for file 总装.SLDASM
2026-07-02 19:50:53,386 INFO  SwAddin.cs: 299 - Save is required
2026-07-02 19:50:53,386 INFO  SwAddin.cs: 313 - Saving assembly
2026-07-02 19:50:53,746 INFO  SwAddin.cs: 316 - Opening property manager
2026-07-02 19:50:53,747 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from 总装.SLDASM
2026-07-02 19:50:53,748 INFO  ExportHelperExtension.cs: 1136 - Found 46 in 总装.SLDASM
2026-07-02 19:50:53,748 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in 总装.SLDASM
2026-07-02 19:50:53,750 INFO  ExportHelperExtension.cs: 1148 - Proceeding through assembly components
